using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 165 batches
Using OneCycleLR scheduler with max_lr=0.0007 and total_steps=20000
step 0, loss: 4.9285, current_lr: 0.000028
step 1327, loss: 2.5530, current_lr: 0.000106
step 1328, loss: 2.3060, current_lr: 0.000106
step 1329, loss: 2.4529, current_lr: 0.000106
step 1330, loss: 2.4559, current_lr: 0.000106
step 1331, loss: 2.0538, current_lr: 0.000106
step 1332, loss: 2.4145, current_lr: 0.000107
step 1333, loss: 2.2676, current_lr: 0.000107
step 1334, loss: 2.4202, current_lr: 0.000107
step 1335, loss: 2.1564, current_lr: 0.000107
step 1336, loss: 2.2835, current_lr: 0.000107
step 1337, loss: 2.1710, current_lr: 0.000107
step 1338, loss: 2.4112, current_lr: 0.000107
step 1339, loss: 2.3747, current_lr: 0.000107
step 1340, loss: 2.5943, current_lr: 0.000108
step 1341, loss: 2.2890, current_lr: 0.000108
step 1342, loss: 2.3260, current_lr: 0.000108
step 1343, loss: 2.3918, current_lr: 0.000108
step 1344, loss: 2.1379, current_lr: 0.000108
step 1345, loss: 2.1347, current_lr: 0.000108
step 1346, loss: 2.2359, current_lr: 0.000108
step 1347, loss: 2.2018, current_lr: 0.000108
step 1348, loss: 2.2711, current_lr: 0.000108
step 1349, loss: 1.9937, current_lr: 0.000109
step 1350, loss: 2.2353, current_lr: 0.000109
step 1351, loss: 2.2166, current_lr: 0.000109
step 1352, loss: 2.1651, current_lr: 0.000109
step 1353, loss: 2.0698, current_lr: 0.000109
step 1354, loss: 2.1519, current_lr: 0.000109
step 1355, loss: 2.0419, current_lr: 0.000109
step 1356, loss: 2.3467, current_lr: 0.000109
step 1357, loss: 2.2999, current_lr: 0.000109
step 1358, loss: 2.2046, current_lr: 0.000110
step 1359, loss: 1.9994, current_lr: 0.000110
step 1360, loss: 2.3460, current_lr: 0.000110
step 1361, loss: 2.0249, current_lr: 0.000110
step 1362, loss: 1.9958, current_lr: 0.000110
step 1363, loss: 1.9580, current_lr: 0.000110
step 1364, loss: 2.1947, current_lr: 0.000110
step 1365, loss: 2.1975, current_lr: 0.000110
step 1366, loss: 2.2545, current_lr: 0.000110
step 1367, loss: 2.4765, current_lr: 0.000111
step 1368, loss: 2.3123, current_lr: 0.000111
step 1369, loss: 2.2631, current_lr: 0.000111
step 1370, loss: 2.2791, current_lr: 0.000111
step 1371, loss: 2.3867, current_lr: 0.000111
step 1372, loss: 2.3103, current_lr: 0.000111
step 1373, loss: 2.1918, current_lr: 0.000111
step 1374, loss: 2.1764, current_lr: 0.000111
step 1375, loss: 2.4014, current_lr: 0.000112
step 1376, loss: 2.3140, current_lr: 0.000112
step 1377, loss: 2.3187, current_lr: 0.000112
step 1378, loss: 2.2950, current_lr: 0.000112
step 1379, loss: 2.1537, current_lr: 0.000112
step 1380, loss: 2.1832, current_lr: 0.000112
step 1381, loss: 2.2167, current_lr: 0.000112
step 1382, loss: 1.9180, current_lr: 0.000112
step 1383, loss: 2.1968, current_lr: 0.000112
step 1384, loss: 2.0423, current_lr: 0.000113
step 1385, loss: 2.2397, current_lr: 0.000113
step 1386, loss: 2.3123, current_lr: 0.000113
step 1387, loss: 2.2638, current_lr: 0.000113
step 1388, loss: 2.4266, current_lr: 0.000113
step 1389, loss: 2.2056, current_lr: 0.000113
step 1390, loss: 2.0834, current_lr: 0.000113
step 1391, loss: 2.3274, current_lr: 0.000113
step 1392, loss: 2.0302, current_lr: 0.000114
step 1393, loss: 2.2036, current_lr: 0.000114
step 1394, loss: 2.0422, current_lr: 0.000114
step 1395, loss: 2.3570, current_lr: 0.000114
step 1396, loss: 2.1388, current_lr: 0.000114
step 1397, loss: 2.1772, current_lr: 0.000114
step 1398, loss: 2.0611, current_lr: 0.000114
step 1399, loss: 2.1092, current_lr: 0.000114
step 1400, loss: 2.1540, current_lr: 0.000114
step 1401, loss: 2.0511, current_lr: 0.000115
step 1402, loss: 2.2409, current_lr: 0.000115
step 1403, loss: 2.2817, current_lr: 0.000115
step 1404, loss: 2.2302, current_lr: 0.000115
step 1405, loss: 1.9926, current_lr: 0.000115
step 1406, loss: 2.0079, current_lr: 0.000115
step 1407, loss: 2.1568, current_lr: 0.000115
step 1408, loss: 2.2732, current_lr: 0.000115
step 1409, loss: 2.2867, current_lr: 0.000116
step 1410, loss: 2.0578, current_lr: 0.000116
step 1411, loss: 2.2542, current_lr: 0.000116
step 1412, loss: 2.2597, current_lr: 0.000116
step 1413, loss: 2.0559, current_lr: 0.000116
step 1414, loss: 1.8226, current_lr: 0.000116
Saved best model with loss: 1.8226 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.8226.pt
step 1415, loss: 2.1641, current_lr: 0.000116
step 1416, loss: 2.0834, current_lr: 0.000116
step 1417, loss: 2.1720, current_lr: 0.000116
step 1418, loss: 2.0439, current_lr: 0.000117
step 1419, loss: 1.9799, current_lr: 0.000117
step 1420, loss: 1.9947, current_lr: 0.000117
step 1421, loss: 2.1542, current_lr: 0.000117
step 1422, loss: 1.9950, current_lr: 0.000117
step 1423, loss: 2.1201, current_lr: 0.000117
step 1424, loss: 2.3772, current_lr: 0.000117
step 1425, loss: 2.4358, current_lr: 0.000117
step 1426, loss: 2.3765, current_lr: 0.000118
step 1427, loss: 2.2349, current_lr: 0.000118
step 1428, loss: 2.4316, current_lr: 0.000118
step 1429, loss: 2.2173, current_lr: 0.000118
step 1430, loss: 2.3261, current_lr: 0.000118
step 1431, loss: 2.3480, current_lr: 0.000118
step 1432, loss: 2.3174, current_lr: 0.000118
step 1433, loss: 2.2988, current_lr: 0.000118
step 1434, loss: 2.0974, current_lr: 0.000118
step 1435, loss: 2.2019, current_lr: 0.000119
step 1436, loss: 2.1377, current_lr: 0.000119
step 1437, loss: 2.3531, current_lr: 0.000119
step 1438, loss: 2.2382, current_lr: 0.000119
step 1439, loss: 2.0774, current_lr: 0.000119
step 1440, loss: 2.5204, current_lr: 0.000119
step 1441, loss: 2.3925, current_lr: 0.000119
step 1442, loss: 2.2507, current_lr: 0.000119
step 1443, loss: 2.4430, current_lr: 0.000120
step 1444, loss: 1.9762, current_lr: 0.000120
step 1445, loss: 2.4604, current_lr: 0.000120
step 1446, loss: 2.1689, current_lr: 0.000120
step 1447, loss: 1.7636, current_lr: 0.000120
Saved best model with loss: 1.7636 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.7636.pt
step 1448, loss: 2.0796, current_lr: 0.000120
step 1449, loss: 2.2632, current_lr: 0.000120
step 1450, loss: 2.2965, current_lr: 0.000120
step 1451, loss: 2.2768, current_lr: 0.000121
step 1452, loss: 2.2648, current_lr: 0.000121
step 1453, loss: 2.0162, current_lr: 0.000121
step 1454, loss: 2.3378, current_lr: 0.000121
step 1455, loss: 2.0084, current_lr: 0.000121
step 1456, loss: 1.9846, current_lr: 0.000121
step 1457, loss: 2.1886, current_lr: 0.000121
step 1458, loss: 2.1391, current_lr: 0.000121
step 1459, loss: 2.2198, current_lr: 0.000122
step 1460, loss: 2.1339, current_lr: 0.000122
step 1461, loss: 2.3242, current_lr: 0.000122
step 1462, loss: 2.5405, current_lr: 0.000122
step 1463, loss: 2.4176, current_lr: 0.000122
step 1464, loss: 2.3144, current_lr: 0.000122
step 1465, loss: 2.2463, current_lr: 0.000122
step 1466, loss: 2.0898, current_lr: 0.000122
step 1467, loss: 2.1565, current_lr: 0.000122
step 1468, loss: 1.9673, current_lr: 0.000123
step 1469, loss: 2.2427, current_lr: 0.000123
step 1470, loss: 2.1515, current_lr: 0.000123
step 1471, loss: 2.2187, current_lr: 0.000123
step 1472, loss: 2.0310, current_lr: 0.000123
step 1473, loss: 2.1482, current_lr: 0.000123
step 1474, loss: 2.0077, current_lr: 0.000123
step 1475, loss: 2.0073, current_lr: 0.000123
step 1476, loss: 2.0641, current_lr: 0.000124
step 1477, loss: 1.9612, current_lr: 0.000124
step 1478, loss: 1.7987, current_lr: 0.000124
step 1479, loss: 2.1703, current_lr: 0.000124
step 1480, loss: 2.4317, current_lr: 0.000124
step 1481, loss: 2.3850, current_lr: 0.000124
step 1482, loss: 2.4162, current_lr: 0.000124
step 1483, loss: 2.0614, current_lr: 0.000124
step 1484, loss: 2.0736, current_lr: 0.000125
step 1485, loss: 2.2905, current_lr: 0.000125
step 1486, loss: 2.2849, current_lr: 0.000125
step 1487, loss: 2.1055, current_lr: 0.000125
step 1488, loss: 2.3853, current_lr: 0.000125
step 1489, loss: 2.3915, current_lr: 0.000125
step 1490, loss: 2.1535, current_lr: 0.000125
step 1491, loss: 2.1312, current_lr: 0.000125
step 1492, loss: 2.2599, current_lr: 0.000126
step 1493, loss: 2.0533, current_lr: 0.000126
step 1494, loss: 2.2174, current_lr: 0.000126
step 1495, loss: 2.1927, current_lr: 0.000126
step 1496, loss: 1.8247, current_lr: 0.000126
step 1497, loss: 2.1817, current_lr: 0.000126
step 1498, loss: 1.9487, current_lr: 0.000126
step 1499, loss: 2.1418, current_lr: 0.000126
step 1500, loss: 1.8681, current_lr: 0.000127
step 1501, loss: 1.9863, current_lr: 0.000127
step 1502, loss: 1.8778, current_lr: 0.000127
step 1503, loss: 2.1423, current_lr: 0.000127
step 1504, loss: 2.1401, current_lr: 0.000127
step 1505, loss: 2.3646, current_lr: 0.000127
step 1506, loss: 2.0626, current_lr: 0.000127
step 1507, loss: 2.0674, current_lr: 0.000127
step 1508, loss: 2.1148, current_lr: 0.000128
step 1509, loss: 1.8834, current_lr: 0.000128
step 1510, loss: 1.8781, current_lr: 0.000128
step 1511, loss: 2.0138, current_lr: 0.000128
step 1512, loss: 1.9391, current_lr: 0.000128
step 1513, loss: 2.0351, current_lr: 0.000128
step 1514, loss: 1.7276, current_lr: 0.000128
Saved best model with loss: 1.7276 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.7276.pt
step 1515, loss: 1.9417, current_lr: 0.000128
step 1516, loss: 1.9171, current_lr: 0.000129
step 1517, loss: 1.8332, current_lr: 0.000129
step 1518, loss: 1.7096, current_lr: 0.000129
Saved best model with loss: 1.7096 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.7096.pt
step 1519, loss: 1.8163, current_lr: 0.000129
step 1520, loss: 1.7879, current_lr: 0.000129
step 1521, loss: 2.0235, current_lr: 0.000129
step 1522, loss: 1.9885, current_lr: 0.000129
step 1523, loss: 1.9457, current_lr: 0.000129
step 1524, loss: 1.7327, current_lr: 0.000130
step 1525, loss: 2.0272, current_lr: 0.000130
step 1526, loss: 1.7428, current_lr: 0.000130
step 1527, loss: 1.7425, current_lr: 0.000130
step 1528, loss: 1.6812, current_lr: 0.000130
Saved best model with loss: 1.6812 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.6812.pt
step 1529, loss: 1.8788, current_lr: 0.000130
step 1530, loss: 1.8507, current_lr: 0.000130
step 1531, loss: 1.9302, current_lr: 0.000130
step 1532, loss: 2.0789, current_lr: 0.000131
step 1533, loss: 2.0362, current_lr: 0.000131
step 1534, loss: 1.9595, current_lr: 0.000131
step 1535, loss: 2.0060, current_lr: 0.000131
step 1536, loss: 2.0377, current_lr: 0.000131
step 1537, loss: 1.9410, current_lr: 0.000131
step 1538, loss: 1.8632, current_lr: 0.000131
step 1539, loss: 1.8978, current_lr: 0.000131
step 1540, loss: 2.0653, current_lr: 0.000132
step 1541, loss: 1.9756, current_lr: 0.000132
step 1542, loss: 1.9556, current_lr: 0.000132
step 1543, loss: 1.8667, current_lr: 0.000132
step 1544, loss: 1.8069, current_lr: 0.000132
step 1545, loss: 1.8938, current_lr: 0.000132
step 1546, loss: 1.9813, current_lr: 0.000132
step 1547, loss: 1.6624, current_lr: 0.000132
Saved best model with loss: 1.6624 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.6624.pt
step 1548, loss: 1.9514, current_lr: 0.000133
step 1549, loss: 1.7582, current_lr: 0.000133
step 1550, loss: 1.9631, current_lr: 0.000133
step 1551, loss: 1.9948, current_lr: 0.000133
step 1552, loss: 1.9416, current_lr: 0.000133
step 1553, loss: 2.0705, current_lr: 0.000133
step 1554, loss: 1.9399, current_lr: 0.000133
step 1555, loss: 1.8437, current_lr: 0.000134
step 1556, loss: 2.0324, current_lr: 0.000134
step 1557, loss: 1.8454, current_lr: 0.000134
step 1558, loss: 2.0422, current_lr: 0.000134
step 1559, loss: 1.8576, current_lr: 0.000134
step 1560, loss: 2.1186, current_lr: 0.000134
step 1561, loss: 1.9115, current_lr: 0.000134
step 1562, loss: 1.8953, current_lr: 0.000134
step 1563, loss: 1.8389, current_lr: 0.000135
step 1564, loss: 1.8727, current_lr: 0.000135
step 1565, loss: 1.9680, current_lr: 0.000135
step 1566, loss: 1.8801, current_lr: 0.000135
step 1567, loss: 2.1139, current_lr: 0.000135
step 1568, loss: 2.1014, current_lr: 0.000135
step 1569, loss: 2.0238, current_lr: 0.000135
step 1570, loss: 1.8039, current_lr: 0.000135
step 1571, loss: 1.8062, current_lr: 0.000136
step 1572, loss: 1.9793, current_lr: 0.000136
step 1573, loss: 2.0520, current_lr: 0.000136
step 1574, loss: 2.0394, current_lr: 0.000136
step 1575, loss: 1.8674, current_lr: 0.000136
step 1576, loss: 1.9917, current_lr: 0.000136
step 1577, loss: 1.9615, current_lr: 0.000136
step 1578, loss: 1.8206, current_lr: 0.000136
step 1579, loss: 1.5650, current_lr: 0.000137
Saved best model with loss: 1.5650 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.5650.pt
step 1580, loss: 1.8344, current_lr: 0.000137
step 1581, loss: 1.8174, current_lr: 0.000137
step 1582, loss: 1.8482, current_lr: 0.000137
step 1583, loss: 1.8104, current_lr: 0.000137
step 1584, loss: 1.7384, current_lr: 0.000137
step 1585, loss: 1.7276, current_lr: 0.000137
step 1586, loss: 1.8935, current_lr: 0.000138
step 1587, loss: 1.6996, current_lr: 0.000138
step 1588, loss: 1.8215, current_lr: 0.000138
step 1589, loss: 2.0642, current_lr: 0.000138
step 1590, loss: 2.1847, current_lr: 0.000138
step 1591, loss: 2.0685, current_lr: 0.000138
step 1592, loss: 2.0139, current_lr: 0.000138
step 1593, loss: 2.1749, current_lr: 0.000138
step 1594, loss: 2.0227, current_lr: 0.000139
step 1595, loss: 2.0502, current_lr: 0.000139
step 1596, loss: 2.0697, current_lr: 0.000139
step 1597, loss: 2.0363, current_lr: 0.000139
step 1598, loss: 2.0905, current_lr: 0.000139
step 1599, loss: 1.9600, current_lr: 0.000139
step 1600, loss: 1.9556, current_lr: 0.000139
step 1601, loss: 1.9062, current_lr: 0.000139
step 1602, loss: 2.0854, current_lr: 0.000140
step 1603, loss: 1.8857, current_lr: 0.000140
step 1604, loss: 1.7651, current_lr: 0.000140
step 1605, loss: 2.1824, current_lr: 0.000140
step 1606, loss: 2.0966, current_lr: 0.000140
step 1607, loss: 2.0010, current_lr: 0.000140
step 1608, loss: 2.1020, current_lr: 0.000140
step 1609, loss: 1.6793, current_lr: 0.000141
step 1610, loss: 2.1669, current_lr: 0.000141
step 1611, loss: 1.8929, current_lr: 0.000141
step 1612, loss: 1.5284, current_lr: 0.000141
Saved best model with loss: 1.5284 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.5284.pt
step 1613, loss: 1.8240, current_lr: 0.000141
step 1614, loss: 1.9512, current_lr: 0.000141
step 1615, loss: 2.0410, current_lr: 0.000141
step 1616, loss: 2.0011, current_lr: 0.000141
step 1617, loss: 1.9369, current_lr: 0.000142
step 1618, loss: 1.7892, current_lr: 0.000142
step 1619, loss: 2.0243, current_lr: 0.000142
step 1620, loss: 1.7721, current_lr: 0.000142
step 1621, loss: 1.7164, current_lr: 0.000142
step 1622, loss: 1.9174, current_lr: 0.000142
step 1623, loss: 1.8457, current_lr: 0.000142
step 1624, loss: 1.9635, current_lr: 0.000142
step 1625, loss: 1.8404, current_lr: 0.000143
step 1626, loss: 1.9519, current_lr: 0.000143
step 1627, loss: 2.1218, current_lr: 0.000143
step 1628, loss: 2.1018, current_lr: 0.000143
step 1629, loss: 2.0851, current_lr: 0.000143
step 1630, loss: 1.9879, current_lr: 0.000143
step 1631, loss: 1.9361, current_lr: 0.000143
step 1632, loss: 1.9510, current_lr: 0.000144
step 1633, loss: 1.7517, current_lr: 0.000144
step 1634, loss: 2.0108, current_lr: 0.000144
step 1635, loss: 1.8694, current_lr: 0.000144
step 1636, loss: 1.9870, current_lr: 0.000144
step 1637, loss: 1.7729, current_lr: 0.000144
step 1638, loss: 1.8864, current_lr: 0.000144
step 1639, loss: 1.7616, current_lr: 0.000144
step 1640, loss: 1.7736, current_lr: 0.000145
step 1641, loss: 1.8295, current_lr: 0.000145
step 1642, loss: 1.7207, current_lr: 0.000145
step 1643, loss: 1.5916, current_lr: 0.000145
step 1644, loss: 1.9261, current_lr: 0.000145
step 1645, loss: 2.1630, current_lr: 0.000145
step 1646, loss: 2.0806, current_lr: 0.000145
step 1647, loss: 2.1350, current_lr: 0.000146
step 1648, loss: 1.8409, current_lr: 0.000146
step 1649, loss: 1.7935, current_lr: 0.000146
step 1650, loss: 2.0149, current_lr: 0.000146
step 1651, loss: 1.9437, current_lr: 0.000146
step 1652, loss: 1.7755, current_lr: 0.000146
step 1653, loss: 1.9912, current_lr: 0.000146
step 1654, loss: 2.0196, current_lr: 0.000146
step 1655, loss: 1.8868, current_lr: 0.000147
step 1656, loss: 1.8694, current_lr: 0.000147
step 1657, loss: 1.9547, current_lr: 0.000147
step 1658, loss: 1.7747, current_lr: 0.000147
step 1659, loss: 1.9063, current_lr: 0.000147
step 1660, loss: 1.9348, current_lr: 0.000147
step 1661, loss: 1.5947, current_lr: 0.000147
step 1662, loss: 1.9302, current_lr: 0.000148
step 1663, loss: 1.7298, current_lr: 0.000148
step 1664, loss: 1.8275, current_lr: 0.000148
step 1665, loss: 1.6584, current_lr: 0.000148
step 1666, loss: 1.7896, current_lr: 0.000148
step 1667, loss: 1.6471, current_lr: 0.000148
step 1668, loss: 1.8862, current_lr: 0.000148
step 1669, loss: 1.8914, current_lr: 0.000149
step 1670, loss: 2.0438, current_lr: 0.000149
step 1671, loss: 1.7701, current_lr: 0.000149
step 1672, loss: 1.7888, current_lr: 0.000149
step 1673, loss: 1.8670, current_lr: 0.000149
step 1674, loss: 1.6432, current_lr: 0.000149
step 1675, loss: 1.6636, current_lr: 0.000149
step 1676, loss: 1.7825, current_lr: 0.000149
step 1677, loss: 1.6974, current_lr: 0.000150
step 1678, loss: 1.7679, current_lr: 0.000150
step 1679, loss: 1.5708, current_lr: 0.000150
step 1680, loss: 1.7098, current_lr: 0.000150
step 1681, loss: 1.7710, current_lr: 0.000150
step 1682, loss: 1.7097, current_lr: 0.000150
step 1683, loss: 1.5304, current_lr: 0.000150
step 1684, loss: 1.6328, current_lr: 0.000151
step 1685, loss: 1.5822, current_lr: 0.000151
step 1686, loss: 1.7723, current_lr: 0.000151
step 1687, loss: 1.6967, current_lr: 0.000151
step 1688, loss: 1.6908, current_lr: 0.000151
step 1689, loss: 1.4883, current_lr: 0.000151
Saved best model with loss: 1.4883 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4883.pt
step 1690, loss: 1.7269, current_lr: 0.000151
step 1691, loss: 1.4970, current_lr: 0.000151
step 1692, loss: 1.5400, current_lr: 0.000152
step 1693, loss: 1.5026, current_lr: 0.000152
step 1694, loss: 1.6571, current_lr: 0.000152
step 1695, loss: 1.6408, current_lr: 0.000152
step 1696, loss: 1.6668, current_lr: 0.000152
step 1697, loss: 1.9156, current_lr: 0.000152
step 1698, loss: 1.7716, current_lr: 0.000152
step 1699, loss: 1.6961, current_lr: 0.000153
step 1700, loss: 1.6866, current_lr: 0.000153
step 1701, loss: 1.7238, current_lr: 0.000153
step 1702, loss: 1.6459, current_lr: 0.000153
step 1703, loss: 1.6188, current_lr: 0.000153
step 1704, loss: 1.6159, current_lr: 0.000153
step 1705, loss: 1.7689, current_lr: 0.000153
step 1706, loss: 1.6799, current_lr: 0.000154
step 1707, loss: 1.6717, current_lr: 0.000154
step 1708, loss: 1.6503, current_lr: 0.000154
step 1709, loss: 1.5172, current_lr: 0.000154
step 1710, loss: 1.5845, current_lr: 0.000154
step 1711, loss: 1.6129, current_lr: 0.000154
step 1712, loss: 1.4620, current_lr: 0.000154
Saved best model with loss: 1.4620 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.4620.pt
step 1713, loss: 1.6639, current_lr: 0.000155
step 1714, loss: 1.5352, current_lr: 0.000155
step 1715, loss: 1.7021, current_lr: 0.000155
step 1716, loss: 1.7266, current_lr: 0.000155
step 1717, loss: 1.6992, current_lr: 0.000155
step 1718, loss: 1.7548, current_lr: 0.000155
step 1719, loss: 1.7507, current_lr: 0.000155
step 1720, loss: 1.6859, current_lr: 0.000155
step 1721, loss: 1.8198, current_lr: 0.000156
step 1722, loss: 1.6003, current_lr: 0.000156
step 1723, loss: 1.7009, current_lr: 0.000156
step 1724, loss: 1.5105, current_lr: 0.000156
step 1725, loss: 1.6995, current_lr: 0.000156
step 1726, loss: 1.6407, current_lr: 0.000156
step 1727, loss: 1.6809, current_lr: 0.000156
step 1728, loss: 1.6488, current_lr: 0.000157
step 1729, loss: 1.6188, current_lr: 0.000157
step 1730, loss: 1.6843, current_lr: 0.000157
step 1731, loss: 1.5381, current_lr: 0.000157
step 1732, loss: 1.7302, current_lr: 0.000157
step 1733, loss: 1.7114, current_lr: 0.000157
step 1734, loss: 1.6755, current_lr: 0.000157
step 1735, loss: 1.5679, current_lr: 0.000158
step 1736, loss: 1.5879, current_lr: 0.000158
step 1737, loss: 1.7154, current_lr: 0.000158
step 1738, loss: 1.7359, current_lr: 0.000158
step 1739, loss: 1.7360, current_lr: 0.000158
step 1740, loss: 1.5864, current_lr: 0.000158
step 1741, loss: 1.6777, current_lr: 0.000158
step 1742, loss: 1.7035, current_lr: 0.000159
step 1743, loss: 1.5225, current_lr: 0.000159
step 1744, loss: 1.3568, current_lr: 0.000159
Saved best model with loss: 1.3568 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.3568.pt
step 1745, loss: 1.5757, current_lr: 0.000159
step 1746, loss: 1.5518, current_lr: 0.000159
step 1747, loss: 1.6210, current_lr: 0.000159
step 1748, loss: 1.5437, current_lr: 0.000159
step 1749, loss: 1.4828, current_lr: 0.000159
step 1750, loss: 1.4436, current_lr: 0.000160
step 1751, loss: 1.5566, current_lr: 0.000160
step 1752, loss: 1.4610, current_lr: 0.000160
step 1753, loss: 1.5247, current_lr: 0.000160
step 1754, loss: 1.7163, current_lr: 0.000160
step 1755, loss: 1.8770, current_lr: 0.000160
step 1756, loss: 1.7992, current_lr: 0.000160
step 1757, loss: 1.7254, current_lr: 0.000161
step 1758, loss: 1.9419, current_lr: 0.000161
step 1759, loss: 1.8419, current_lr: 0.000161
step 1760, loss: 1.8699, current_lr: 0.000161
step 1761, loss: 1.8414, current_lr: 0.000161
step 1762, loss: 1.8541, current_lr: 0.000161
step 1763, loss: 1.7970, current_lr: 0.000161
step 1764, loss: 1.6796, current_lr: 0.000162
step 1765, loss: 1.6443, current_lr: 0.000162
step 1766, loss: 1.5855, current_lr: 0.000162
step 1767, loss: 1.8003, current_lr: 0.000162
step 1768, loss: 1.6042, current_lr: 0.000162
step 1769, loss: 1.5509, current_lr: 0.000162
step 1770, loss: 1.9312, current_lr: 0.000162
step 1771, loss: 1.8198, current_lr: 0.000163
step 1772, loss: 1.7269, current_lr: 0.000163
step 1773, loss: 1.7750, current_lr: 0.000163
step 1774, loss: 1.4582, current_lr: 0.000163
step 1775, loss: 1.8636, current_lr: 0.000163
step 1776, loss: 1.5759, current_lr: 0.000163
step 1777, loss: 1.2954, current_lr: 0.000163
Saved best model with loss: 1.2954 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.2954.pt
step 1778, loss: 1.6025, current_lr: 0.000164
step 1779, loss: 1.6846, current_lr: 0.000164
step 1780, loss: 1.7653, current_lr: 0.000164
step 1781, loss: 1.7214, current_lr: 0.000164
step 1782, loss: 1.6266, current_lr: 0.000164
step 1783, loss: 1.5082, current_lr: 0.000164
step 1784, loss: 1.7116, current_lr: 0.000164
step 1785, loss: 1.4882, current_lr: 0.000165
step 1786, loss: 1.4625, current_lr: 0.000165
step 1787, loss: 1.5983, current_lr: 0.000165
step 1788, loss: 1.5815, current_lr: 0.000165
step 1789, loss: 1.6290, current_lr: 0.000165
step 1790, loss: 1.5934, current_lr: 0.000165
step 1791, loss: 1.6491, current_lr: 0.000165
step 1792, loss: 1.7647, current_lr: 0.000166
step 1793, loss: 1.7480, current_lr: 0.000166
step 1794, loss: 1.7179, current_lr: 0.000166
step 1795, loss: 1.6525, current_lr: 0.000166
step 1796, loss: 1.6007, current_lr: 0.000166
step 1797, loss: 1.6019, current_lr: 0.000166
step 1798, loss: 1.4324, current_lr: 0.000166
step 1799, loss: 1.6918, current_lr: 0.000167
step 1800, loss: 1.5996, current_lr: 0.000167
step 1801, loss: 1.6666, current_lr: 0.000167
step 1802, loss: 1.5537, current_lr: 0.000167
step 1803, loss: 1.6706, current_lr: 0.000167
step 1804, loss: 1.5759, current_lr: 0.000167
step 1805, loss: 1.5210, current_lr: 0.000167
step 1806, loss: 1.5625, current_lr: 0.000168
step 1807, loss: 1.4948, current_lr: 0.000168
step 1808, loss: 1.3113, current_lr: 0.000168
step 1809, loss: 1.6056, current_lr: 0.000168
step 1810, loss: 1.8237, current_lr: 0.000168
step 1811, loss: 1.7593, current_lr: 0.000168
step 1812, loss: 1.8041, current_lr: 0.000168
step 1813, loss: 1.6355, current_lr: 0.000169
step 1814, loss: 1.5605, current_lr: 0.000169
step 1815, loss: 1.7414, current_lr: 0.000169
step 1816, loss: 1.6810, current_lr: 0.000169
step 1817, loss: 1.5527, current_lr: 0.000169
step 1818, loss: 1.6619, current_lr: 0.000169
step 1819, loss: 1.7062, current_lr: 0.000169
step 1820, loss: 1.5220, current_lr: 0.000170
step 1821, loss: 1.5509, current_lr: 0.000170
step 1822, loss: 1.6550, current_lr: 0.000170
step 1823, loss: 1.5454, current_lr: 0.000170
step 1824, loss: 1.6281, current_lr: 0.000170
step 1825, loss: 1.6169, current_lr: 0.000170
step 1826, loss: 1.3807, current_lr: 0.000170
step 1827, loss: 1.6487, current_lr: 0.000171
step 1828, loss: 1.4658, current_lr: 0.000171
step 1829, loss: 1.5729, current_lr: 0.000171
step 1830, loss: 1.4505, current_lr: 0.000171
step 1831, loss: 1.5532, current_lr: 0.000171
step 1832, loss: 1.4098, current_lr: 0.000171
step 1833, loss: 1.5922, current_lr: 0.000171
step 1834, loss: 1.6040, current_lr: 0.000172
step 1835, loss: 1.7375, current_lr: 0.000172
step 1836, loss: 1.5594, current_lr: 0.000172
step 1837, loss: 1.5777, current_lr: 0.000172
step 1838, loss: 1.6310, current_lr: 0.000172
step 1839, loss: 1.4429, current_lr: 0.000172
step 1840, loss: 1.4207, current_lr: 0.000172
step 1841, loss: 1.5568, current_lr: 0.000173
step 1842, loss: 1.4579, current_lr: 0.000173
step 1843, loss: 1.5384, current_lr: 0.000173
step 1844, loss: 1.3785, current_lr: 0.000173
step 1845, loss: 1.5185, current_lr: 0.000173
step 1846, loss: 1.5159, current_lr: 0.000173
step 1847, loss: 1.4317, current_lr: 0.000173
step 1848, loss: 1.3059, current_lr: 0.000174
step 1849, loss: 1.4193, current_lr: 0.000174
step 1850, loss: 1.4156, current_lr: 0.000174
step 1851, loss: 1.5165, current_lr: 0.000174
step 1852, loss: 1.3920, current_lr: 0.000174
step 1853, loss: 1.4218, current_lr: 0.000174
step 1854, loss: 1.2496, current_lr: 0.000174
Saved best model with loss: 1.2496 to fine_tuned_gpt2\gpt2_finetuned_best_loss_1.2496.pt
step 1855, loss: 1.4743, current_lr: 0.000175
